time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist
2024-06-19 16:08:18+00:00,59.47084846906364,24.740526136010885,6.773840240071672,118.71131356116558,102.0,155.0,8.6,1.0,11.7,5.7,165.9915395916014,15.014622176757692,284.702853152767,-6.572386184126331,0.013171356022361585,3.5512821972650923
2024-06-19 16:08:19+00:00,59.47083178907633,24.740573996677995,6.37282657517804,124.4066880834265,104.0,158.0,8.8,1.0,11.8,5.7,167.21897792011137,14.901257669947796,291.62566600353784,-6.214925035388721,0.0017702296042161223,3.564453553287454
2024-06-19 16:08:22+00:00,59.47077454067767,24.740711878985167,6.517569505361831,129.2121671877337,104.0,134.0,9.1,1.0,12.0,5.8,152.98506890416576,14.411416478426897,282.19723609189947,-5.806425670315683,0.005431307921134859,3.56622378289167
2024-06-19 16:08:26+00:00,59.47069885209203,24.740911033004522,6.827293303453396,126.75464102022426,104.0,127.0,9.9,1.0,12.5,6.0,148.26707619426497,15.03248262482134,275.02171721448923,-5.806674521900866,0.007585881448281551,3.571655090812805
2024-06-19 16:08:27+00:00,59.47067504748702,24.740956714376807,7.185478635043027,135.68075689242897,103.0,128.0,9.8,1.0,12.7,6.0,149.70656528081386,15.30940958401541,285.38732217324286,-6.2043256463707745,0.001995966287511952,3.5792409722610867
2024-06-19 16:08:36+00:00,59.470491483807564,24.741388130933046,6.865568304338527,129.9007519155856,104.0,131.0,8.7,1.0,12.8,6.3,152.42570043799492,14.184478229749322,282.3264523535805,-6.085717359334316,0.01716392076084632,3.5812369385485985
2024-06-19 16:08:47+00:00,59.470354774966836,24.74198928102851,6.574340303933084,114.07958180562173,101.0,142.0,11.2,1.0,13.2,6.7,155.87945405759677,16.873308200735043,269.9590358632185,-6.0003194886255455,0.020088262039795534,3.5984008593094448
2024-06-19 16:08:48+00:00,59.47034756653011,24.742044266313314,6.2351226745188395,104.44671534156112,101.0,149.0,11.0,1.0,13.2,6.7,160.11570796298625,16.65703175120056,264.56242330454734,-5.8633934438146165,0.0017319785206996777,3.6184891213492403
2024-06-19 16:08:53+00:00,59.470317140221596,24.742323299869895,6.267087950411102,102.094489999742,101.0,164.0,9.6,1.0,13.6,6.7,170.3090698294796,15.719515703127694,272.4035598292216,-6.177657409649795,0.00870428882001542,3.62022109986994
2024-06-19 16:08:56+00:00,59.47030859068036,24.74249253049493,6.2243306586247655,95.66963116090267,100.0,165.0,8.4,1.0,13.7,6.5,171.37794768889609,14.501998251550548,267.04757884979875,-6.1539879656511225,0.005186942215520638,3.628925388689955
2024-06-19 16:09:03+00:00,59.47030599229038,24.742943728342652,7.0777419744749155,90.6481952723683,102.0,150.0,8.4,1.0,14.0,6.2,163.68868250251376,14.954267102052604,254.33687777488205,-6.792861683903277,0.013762276061479001,3.634112330905476
2024-06-19 16:09:09+00:00,59.47030305862427,24.743359135463834,7.602606763344915,90.79492903744784,106.0,132.0,7.2,1.0,14.6,6.2,156.69378899553635,13.523845628221027,247.4887180329842,-6.982260644114337,0.012671011272241526,3.6478746069669548
2024-06-19 16:09:19+00:00,59.470252180472016,24.744044104591012,7.600864779972994,98.30434697145444,99.0,150.0,8.8,1.0,15.5,6.2,163.87766903834589,15.845058675521706,262.18201600980035,-7.3019303548442265,0.02111351327770276,3.660545618239196
2024-06-19 16:09:28+00:00,59.470187136903405,24.74462832324207,7.296585655007759,102.3408844150415,95.0,165.0,9.8,1.0,16.3,6.1,171.39561297558492,16.953471283715047,273.7364973906264,-7.214462061925631,0.018241464137519398,3.681659131516899
2024-06-19 16:09:36+00:00,59.47015604004264,24.745186725631356,7.709939895646776,96.24515539448714,85.0,158.0,8.6,-1.0,16.1,5.9,168.3922491335644,16.011181093172958,287.85290626092274,-7.552256507047572,0.017133199768103947,3.699900595654418
2024-06-19 16:09:43+00:00,59.47015847079456,24.745679162442684,7.724542054982996,89.44402209575082,84.0,135.0,10.2,-1.0,17.0,6.4,154.22597964014068,16.58719089416407,295.21804245561015,-6.9560739124257225,0.01501994288468916,3.7170337954225223
2024-06-19 16:09:52+00:00,59.47018487378955,24.746307972818613,7.697599772355505,85.28272490844506,86.0,155.0,7.6,-1.0,18.4,6.9,167.5810406826373,14.935000515770431,277.70168422580775,-7.517484931598182,0.019243999430888763,3.7320537383072114
2024-06-19 16:10:00+00:00,59.4702013861388,24.746837792918086,7.285402851025902,86.49504562343395,90.0,155.0,7.0,-1.0,19.4,7.1,167.7537703303941,13.946918562890849,278.74127529303985,-7.119623994580856,0.016189784113390893,3.7512977377381
2024-06-19 16:10:02+00:00,59.47020842693746,24.74697726778686,7.694829216081601,84.3346346448294,92.0,158.0,5.8,-1.0,19.4,7.1,170.56339881025033,13.251824216051885,273.7712358345791,-7.590699908096882,0.004274905120045334,3.767487521851491
2024-06-19 16:10:13+00:00,59.470266262069345,24.747711941599846,7.4208537557713266,81.20572515977699,89.0,153.0,9.5,-1.0,20.0,7.1,164.81028598888568,16.460486735874657,276.39543917089134,-7.161595456731281,0.022674830920412385,3.771762426971536
2024-06-19 16:10:26+00:00,59.470341112464666,24.748561279848218,7.280719641345819,80.17437185104808,82.0,144.0,8.7,-1.0,20.9,7.2,160.34708688006734,15.204894262161448,279.8272849709807,-6.856597764651228,0.02629148759374879,3.7944372578919485
2024-06-19 16:10:28+00:00,59.470354272052646,24.748689522966743,7.182673616909623,78.59900766829759,84.0,142.0,9.7,-1.0,20.9,7.3,158.06091851323094,15.98390649536676,280.53808915506664,-6.66251605017257,0.0039903742316164574,3.8207287454856975
