time,dpt,wtmp,awa,aws,cog,hdg,rot,sog,stw,pitch,yaw,roll,lng,lat,dist,tws,twa,twd,vmg,cum_dist
2024-08-14T19:00:10+03:00,25.4,17.0,-31.00188685783615,16.407359999999997,318.73069185332565,301.8971918323821,0.600001403060998,5.90976,0.0,-1.3980170201192088,123.00257945868512,21.801044104727822,24.734815,59.48438,0.001662259357253481,11.74316946359418,46.02493326828309,272.70575858504253,4.1034139105326455,6.686713787867596
2024-08-14T19:00:11+03:00,25.2,17.0,-31.99883342136378,16.31016,322.3174076508446,301.7997890072098,0.2000195662801704,5.890319999999999,0.0,2.200157933302361,120.99722717572726,23.800666809734395,24.734786,59.484404,0.001692475715273127,11.737446820735165,47.42081679510605,274.8965908557385,3.9854404915529167,6.688406263582869
2024-08-14T19:00:12+03:00,25.1,17.0,-31.99883342136378,15.610319999999998,322.9820386931964,301.30131572544605,1.5000035076524951,5.87088,0.0,1.701684651538545,121.10035957885079,23.800666809734395,24.734767,59.484418,0.001021968679098564,11.077291101454312,48.30941873060064,274.6726199625957,3.9047669502105795,6.689428232261967
2024-08-14T19:00:14+03:00,24.8,17.0,-31.99883342136378,15.396479999999999,323.2799767466644,302.99727079903323,0.3999818367808277,5.98752,0.0,2.200157933302361,122.6989118272658,25.50235146127294,24.734749,59.484431,0.0009551982106507821,10.795482289791059,49.090458139054874,274.1895186076095,3.921027356548332,6.690383430472618
2024-08-14T19:00:15+03:00,24.8,17.0,-33.00150956284272,15.396479999999999,327.7490475486848,302.2982622889736,0.0,6.006959999999999,0.0,-0.6990085100596044,121.7993680889104,25.59975428644518,24.734693,59.484476,0.0031996071162994247,10.863110999883968,50.53003240394611,277.2190151447387,3.818466337768529,6.693583037588918
2024-08-14T19:00:16+03:00,24.8,17.0,-33.00150956284272,15.396479999999999,326.4484333537378,301.50185095374184,0.0,5.96808,0.0,0.09740282517223994,120.69928912225922,27.100903709687937,24.734666,59.484502,0.0017667574371394374,10.88786736066747,50.37208946104914,276.07634389268867,3.806436976810793,6.695349795026058
2024-08-14T19:00:17+03:00,24.8,17.0,-31.99883342136378,15.610319999999998,330.13255197642906,301.8971918323821,1.5000035076524951,6.27912,0.0,-1.902219879834333,123.19738510902961,27.100903709687937,24.734637,59.484525,0.0016415420625547415,10.810066960305802,49.92541806876474,280.20713390766434,4.042398403387525,6.696991337088613
2024-08-14T19:00:18+03:00,25.2,17.0,-31.99883342136378,15.610319999999998,329.45073220022334,301.50185095374184,0.0,6.8623199999999995,0.0,1.1000789666511805,120.89982435055502,27.19830653486018,24.734609,59.484554,0.0019413393727049453,10.444150679135651,52.37435860266645,277.0763735975569,4.189444120445827,6.698932676461317
2024-08-14T19:00:19+03:00,25.2,17.0,-31.99883342136378,15.70752,327.8693686856623,301.19818332232245,0.0,7.1150400000000005,0.0,-1.3006141949469687,120.20081584049541,28.498920729807146,24.734572,59.484589,0.0023876993378197557,10.382315684608614,53.29222896152308,274.5771397241392,4.252900511628925,6.701320375799137
2024-08-14T19:00:20+03:00,25.2,17.0,-33.00150956284272,15.70752,328.13865884937377,300.000701530499,0.0,7.62048,0.0,-0.40107045659157625,120.4013510687912,27.100903709687937,24.734533,59.484623,0.002365037959109842,10.199291331792926,57.01475413168109,271.12390471769265,4.1487649825930015,6.7036854137582464
2024-08-14T19:00:21+03:00,25.4,17.0,-31.00188685783615,15.901919999999999,328.459515214647,296.70046463054547,0.0,7.270560000000001,0.0,1.501149423242757,114.59728860411596,27.799912219747544,24.734492,59.48466,0.0025518622363176055,10.36975164804029,52.171449142411845,276.28806607223515,4.459039660233448,6.706237275994564
2024-08-14T19:00:22+03:00,25.6,17.0,-31.00188685783615,16.09632,326.860962966232,295.3998504355986,0.0,7.1150400000000005,0.0,-1.9996227050065731,115.30202669212686,27.501974166279513,24.734456,59.484687,0.001959867948429191,10.648163209378835,51.13267507949536,275.72828788673667,4.464823732391769,6.708197143942993
2024-08-14T19:00:23+03:00,25.6,17.0,-28.996534574878265,16.19352,322.6898302176796,295.19931520730273,1.1000216708716675,6.454079999999999,0.0,0.29793805346802804,115.59996474559487,24.99814860155782,24.734414,59.484715,0.002115595182211358,11.002664359363115,45.516810687179174,277.1730195305005,4.522373631006639,6.710312739125204
2024-08-14T19:00:24+03:00,25.6,17.0,-28.996534574878265,16.09632,323.1481964537843,295.89832371736236,1.5999846429028237,6.47352,0.0,-0.40107045659157625,116.29897325565449,23.800666809734395,24.734377,59.484731,0.0014832936922630872,10.895934314893706,45.7350836679195,277.41311278586477,4.518367535628923,6.711796032817467
2024-08-14T19:00:25+03:00,25.6,17.0,-27.99958801135063,15.99912,321.8590414147399,297.5026055437287,0.0,6.6679200000000005,0.0,-0.40107045659157625,117.59958745060148,23.502728756266368,24.73434,59.484754,0.0017850744146095739,10.58513458985036,45.200987468729295,276.6580539460106,4.698362997581854,6.713581107232076
2024-08-14T19:00:26+03:00,25.6,17.0,-27.99958801135063,15.99912,322.9877682711477,296.4999294022497,2.1000049107134933,6.47352,0.0,0.40107045659157625,116.70004371224607,22.001579333023614,24.734298,59.484782,0.0021155936406256526,10.723000402794442,44.46390228928709,278.5238659818606,4.620098770109578,6.7156967008727015
2024-08-14T19:00:27+03:00,25.6,17.0,-28.996534574878265,15.901919999999999,323.29716548051834,299.3016930204394,1.2999839413723246,6.492959999999999,0.0,-1.3980170201192088,120.29821866566765,21.199438419840458,24.734262,59.484808,0.0019103894880998346,10.696431036898769,46.10955898445647,277.1876064960619,4.501449729609473,6.717607090360802
2024-08-14T19:00:28+03:00,25.4,17.0,-29.002264152829575,16.19352,323.0794415183686,300.6997100405586,2.1000049107134933,6.454079999999999,0.0,0.0,121.39829763231882,19.19981571483389,24.734226,59.484833,0.0018615387067118148,11.003124861519911,45.52489504828381,277.5545464700848,4.521723868361935,6.719468629067514
2024-08-14T19:00:29+03:00,25.0,17.0,-31.00188685783615,16.19352,321.8303935249834,302.899867973861,1.2999839413723246,6.1236,0.0,-0.09740282517223994,123.50105274044896,21.697911701604276,24.73419,59.484851,0.0015420215983641746,11.390082859410771,47.0779253395813,274.7524681854021,4.170190272481972,6.721010650665878
2024-08-14T19:00:30+03:00,24.8,17.0,-31.00188685783615,16.19352,324.4087036030721,303.7020088870442,0.3999818367808277,6.53184,0.0,-0.29793805346802804,123.90212319704052,24.60280772291755,24.734158,59.484865,0.0012891867916948426,11.116090698147106,48.618972701241944,275.7897309018302,4.3179606213256605,6.722299837457573
2024-08-14T19:00:31+03:00,24.8,17.0,-31.00188685783615,16.407359999999997,326.5515657568614,302.99727079903323,0.0,6.27912,0.0,0.20053522829578813,122.09730614237843,28.89999118639872,24.734125,59.484889,0.0017593936192340644,11.489781122543587,47.3505439697571,279.2010217871043,4.254173465473258,6.724059231076807
2024-08-14T19:00:32+03:00,24.6,17.0,-29.002264152829575,16.407359999999997,329.1413349908527,300.9002452688544,0.0,6.24024,0.0,-0.40107045659157625,119.19813969901647,38.502763832791324,24.734069,59.484939,0.0034573908332273793,11.359955614199336,44.44850710767116,284.69282788318156,4.454783046375243,6.727516621910034
