time,lat,lng,dist,cum_dist,sog,target_speed,cog,vmg,hdg,awa,aws,twa,tws,twd,tack,dpt,ewm_vmg,ewm_tws,pct_target
2023-09-06 14:56:20+00:00,59.46622702293098,24.75923018530011,0.010622429555835231,2.2172899250929863,5.462963771572404,5.683626788409586,329.893607142664,4.488909537654747,287.0,24.0,16.7,34.744809291240045,11.918294235923954,295.148797851424,-1.0,027.6,4.229223967724936,11.54569875946345,0.9611756673947748
2023-09-06 14:56:32+00:00,59.46651041507721,24.758947379887104,0.019076851212857248,2.2363667763058435,5.723055363857174,5.250435579179428,333.11546987175643,4.763818008258513,287.0,22.0,15.7,33.6548912793223,10.612481914610894,299.4605785924341,-1.0,027.1,4.496520987991724,11.499037707027073,1.0900153477840804
2023-09-06 14:56:33+00:00,59.466533716768026,24.758920641615987,0.0016194221993680652,2.2379861985052116,5.829919917725035,5.285053419109836,329.7591627449342,4.8408686704119726,,22.0,15.8,33.865385795007484,10.62153875007366,295.89377694992675,-1.0,027.1,4.668694829201849,11.455162571417556,1.1030957410279063
2023-09-06 14:56:37+00:00,59.466619128361344,24.758804133161902,0.006239220412920848,2.2442254189181323,5.6152983716287626,5.21793391537606,325.2777162270567,4.691413558304487,286.0,22.0,15.7,33.33518620534764,10.702344442022351,291.9425300217091,-1.0,027.0,4.680054193753168,11.417521511918594,1.076153600773241
2023-09-06 14:56:43+00:00,59.46675575338304,24.75864420644939,0.009543944337134553,2.253769363255267,5.726366602280732,5.739867775341226,329.26069419012674,4.63341685404953,,24.0,16.2,35.98827054124965,11.213263469591572,293.27242364887707,-1.0,027.0,4.656735523901349,11.4073085703577,0.9976478250738638
2023-09-06 14:56:59+00:00,59.46710117161274,24.758192421868443,0.024900112369996653,2.2786694756252635,5.602525283249247,5.717401333166465,326.39704905530596,4.151677851884163,292.0,26.0,13.5,42.18018316939339,8.813588803159167,284.21686588591257,-1.0,026.9,4.404206687892756,11.277622106165012,0.9799076462848908
2023-09-06 14:57:11+00:00,59.46735422126949,24.757889416068792,0.017783594245033403,2.2964530698702967,5.33507827351002,5.912264155150104,328.686945164394,3.689793951529468,293.0,29.0,13.0,46.24230323582216,8.725983076923677,282.44464192857185,-1.0,026.9,4.047000319711112,11.150039709995859,0.9023748150465666
2023-09-06 14:57:20+00:00,59.46754842996597,24.75770358927548,0.012965039565770924,2.3094181094360677,5.1860158263083695,5.95414561490906,334.07561672246413,3.9169878877529865,285.0,27.0,14.1,40.94857629976974,9.76723784708794,293.1270404226944,-1.0,026.8,3.9819941037320494,11.0808993879017,0.8709924415222045
2023-09-06 14:57:35+00:00,59.46786752901971,24.757416173815727,0.004166688516420093,2.3135847979524877,5.000026219704113,6.122110101444993,338.43601459792893,3.529798180961427,291.0,30.0,13.6,45.09317564760153,9.601051486923359,293.3428389503274,-1.0,026.7,3.7558961423467383,11.006906760087098,0.8167161545369731
2023-09-06 14:57:42+00:00,59.46801303885877,24.757269322872162,0.009817813921632482,2.32340261187412,5.0491614454109905,6.097823530633271,332.85572997475975,3.7943086294250263,288.0,28.0,14.5,41.28186245920119,10.317840274037707,291.57386751555856,-1.0,026.7,3.7751023858858823,10.97245333282036,0.8280268230206763
