time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist,time
2024-08-07 15:47:25+00:00,59.487116666666665,24.82025,5.9,27.0,47.0,34.0,12.4,1.0,6.6,0.0,57.72020614765175,8.201537806030421,84.72020614765175,3.1509199151804785,0.0005080751675556465,1182976.8367066458,2024-08-07 15:47:25+00:00
2024-08-07 15:47:26+00:00,59.48715000000001,24.820283333333336,6.2,26.0,49.0,31.0,12.6,1.0,6.6,0.0,54.667667066852005,7.954632671487852,80.667667066852,3.585572170174668,0.0022445418033061834,1182976.837214721,2024-08-07 15:47:26+00:00
2024-08-07 15:47:27+00:00,59.48718333333333,24.820299999999996,6.2,25.0,,32.0,12.8,1.0,6.6,0.0,55.538962273375844,8.226652185309165,80.53896227337584,3.5082432392745386,0.0020648358367024847,1182976.8394592628,2024-08-07 15:47:27+00:00
2024-08-07 15:47:28+00:00,59.48721666666667,24.82035,6.1,25.0,51.0,33.0,12.9,1.0,6.6,0.0,56.11303952529444,8.46345236985175,81.11303952529444,3.401092808670183,0.002515682677930352,1182976.8415240985,2024-08-07 15:47:28+00:00
2024-08-07 15:47:30+00:00,59.48728333333334,24.820416666666667,6.1,24.0,54.0,33.0,13.4,1.0,6.6,0.0,54.85299101246268,8.925476768906076,78.85299101246268,3.5116255450968388,0.0011222699363252985,1182976.8474065918,2024-08-07 15:47:30+00:00
2024-08-07 15:47:31+00:00,59.48731666666666,24.820449999999997,6.0,23.0,55.0,33.0,13.7,1.0,6.7,,53.65648364807129,9.263506821380997,76.65648364807129,3.5557506806265162,0.0022445395322716246,1182976.8485288618,2024-08-07 15:47:31+00:00
2024-08-07 15:47:32+00:00,59.48733333333333,24.82046666666667,6.1,24.0,56.0,33.0,13.9,1.0,6.7,0.0,53.7174619045671,9.391392074011979,77.7174619045671,3.609781935300475,0.0011222695954819302,1182976.8507734013,2024-08-07 15:47:32+00:00
2024-08-07 15:47:33+00:00,,,,,55.0,34.0,13.9,1.0,6.7,0.0,,,,,3756.100592893766,1182976.8518956709,2024-08-07 15:47:33+00:00
2024-08-07 15:47:34+00:00,59.48735,24.820483333333332,6.0,24.0,55.0,36.0,13.9,1.0,6.7,0.0,57.29924810850284,9.709066141409211,81.29924810850284,3.241508181373113,3756.1017148696733,1186732.9524885647,2024-08-07 15:47:34+00:00
2024-08-07 15:47:35+00:00,59.48738333333334,24.82051666666667,6.0,23.0,57.0,34.0,14.4,1.0,6.8,0.0,53.59347264903879,10.005114065441173,76.59347264903879,3.5610634757100668,0.0022445386248433116,1190489.0542034344,2024-08-07 15:47:35+00:00
